param_info,stimuli_sequence,trial_number,test_type,fam_duration,mean_sample
v_2_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,27.0275
v_2_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,22.857894736842105
v_2_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,27.19
v_2_ap_10_bp_1_weig_1e-04_sd_epsilon_1,BD,2,nov,1,27.3525
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,39.325
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,34.5
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,34.335
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,26.9725
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,25.03
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,21.9075
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,22.24
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,17.5225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,16.945
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,14.9375
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,36.3975
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,39.4975
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,42.415
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,48.1475
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,48.2575
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,51.2575
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,47.97
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,49.985
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,47.32
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,41.595
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,38.06
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,33.3825
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,29.79
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,26.2275
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,23.225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,41.355
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,54.9
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,55.485
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,54.6225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,49.4325
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,55.0325
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,51.29
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,50.8225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,48.84
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,B,1,fam,0,42.4025
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BB,2,fam,1,39.4225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,35.185
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,31.785
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,28.0375
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,25
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,22.8975
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,20.8225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,17.4225
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,17.1925
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,53.955
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,54.6825
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,56.035
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,57.345
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,55.315
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,54.9
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,53.87
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,49.54
v_2_ap_10_bp_1_weig_1e-05_sd_epsilon_1,BD,2,nov,1,51.495
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,19.3975
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,17.695
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,12.7775
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,11.185
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,9.395
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,6.87
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,6.1225
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,5.9925
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,5.36
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,4.925
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,16.15
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,20.9975
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,20.74
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,19.7425
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,19.5175
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,17.33
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,24.03
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,19.98
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,23.735
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,22.78
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,18.57
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,15.07
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,12.43
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,10.1475
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,8.3325
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,7.4475
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,6.6725
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,5.885
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,5.5675
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,23.4675
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,20.81578947368421
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,25.265
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,24.115
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,27.655
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,28.1475
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,24.625
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,28.415
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,27.11
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,B,1,fam,0,23.045
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BB,2,fam,1,18.78
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,15.1075
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,12.5775
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,10.775
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,8.265
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,7.5625
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,6.31
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,5.994736842105263
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.51
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,20.35
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,23.29
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,20.645
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,18.91
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,23.895
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,26.055
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,26.665
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,25.89
v_2_ap_10_bp_10_weig_1e-04_sd_epsilon_1,BD,2,nov,1,25.7725
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,40.3075
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,35.7925
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,31.3925
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,28.1325
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,26.0075
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,21.94
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,20.0425
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,18.235
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,15.8325
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,13.965
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,43.38
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,43.9875
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,39.6
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,45.635
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,47.5625
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,42.4475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,47.9175
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,42.7025
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.100000001490116,BD,2,nov,1,46.055
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,B,1,fam,0,40.4475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BB,2,fam,1,36.4225
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBB,3,fam,2,33.9675
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBB,4,fam,3,27.9925
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBB,5,fam,4,26.185
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBB,6,fam,5,23.25
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBB,7,fam,6,21.3875
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBB,8,fam,7,18.8475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,16.855
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,15.8325
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,52.95
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,52.585
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBBD,8,nov,7,42.1525
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBBD,7,nov,6,55.7275
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBBD,6,nov,5,44.065
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBBD,5,nov,4,54.2475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBBD,4,nov,3,53.22
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BBD,3,nov,2,50.475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_0.5,BD,2,nov,1,46.23
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,B,1,fam,0,40.395
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BB,2,fam,1,36.4525
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBB,3,fam,2,32.895
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBB,4,fam,3,28.5925
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBB,5,fam,4,25.5475
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBB,6,fam,5,24.0575
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBB,7,fam,6,22.25
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBB,8,fam,7,19.9875
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBB,9,fam,8,16.64
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBBB,10,fam,9,14.6325
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBBD,10,nov,9,49.4525
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBBD,9,nov,8,46.5825
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBBD,8,nov,7,50.32
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBBD,7,nov,6,51.0625
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBBD,6,nov,5,55.68
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBBD,5,nov,4,50.2175
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBBD,4,nov,3,49.69
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BBD,3,nov,2,50.5275
v_2_ap_10_bp_10_weig_1e-05_sd_epsilon_1,BD,2,nov,1,46.49
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,B,1,fam,0,20.55
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BB,2,fam,1,15.2025
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBB,3,fam,2,12.43
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBB,4,fam,3,10.9625
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,9.4625
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,8.086842105263157
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,6.8775
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,6.2975
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,6.042105263157895
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,4.93
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,19.76
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,19.345
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,21.2825
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,20.0625
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,20.61
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,22.57
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBBD,4,nov,3,23.205
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BBD,3,nov,2,20.13
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.100000001490116,BD,2,nov,1,22.275
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,B,1,fam,0,22.485
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BB,2,fam,1,18.1675
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBB,3,fam,2,14.975
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBB,4,fam,3,11.455
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBB,5,fam,4,9.2325
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBB,6,fam,5,8.6425
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBB,7,fam,6,7.78
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBB,8,fam,7,6.6275
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBB,9,fam,8,6.3825
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBB,10,fam,9,5.8025
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBBD,10,nov,9,24.995
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBBD,9,nov,8,24.5
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBBD,8,nov,7,25.8
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBBD,7,nov,6,25.95
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBBD,6,nov,5,27.9525
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBBD,5,nov,4,27.5725
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBBD,4,nov,3,27.93
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BBD,3,nov,2,27.825
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_0.5,BD,2,nov,1,26.0275
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,B,1,fam,0,23.3675
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BB,2,fam,1,19.1275
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBB,3,fam,2,15.2
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBB,4,fam,3,12.615
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBB,5,fam,4,10.375
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBB,6,fam,5,9.6025
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBB,7,fam,6,6.85
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBB,8,fam,7,7.025
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBB,9,fam,8,6.695
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBB,10,fam,9,5.48
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBBD,10,nov,9,20.6225
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBBD,9,nov,8,24.705
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBBD,8,nov,7,24.855
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBBD,7,nov,6,25.185
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBBD,6,nov,5,26.2925
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBBD,5,nov,4,27.1675
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBBD,4,nov,3,27.2925
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BBD,3,nov,2,24.59
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-04_sd_epsilon_1,BD,2,nov,1,27.71
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,B,1,fam,0,39.515
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BB,2,fam,1,37.05
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBB,3,fam,2,32.0575
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBB,4,fam,3,29.355
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBB,5,fam,4,24.55
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBB,6,fam,5,22.36
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBB,7,fam,6,21.45
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBB,8,fam,7,18.175
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBB,9,fam,8,18.8225
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBB,10,fam,9,15.3625
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBBD,10,nov,9,43.2475
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBBD,9,nov,8,46.1675
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBBD,8,nov,7,44.776315789473685
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBBD,7,nov,6,47.21578947368421
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBBD,6,nov,5,47.1625
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBBD,5,nov,4,48.044736842105266
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBBD,4,nov,3,48.895
v_3_ap_0.100000001490116_bp_0.100000001490116_weig_1e-05_sd_epsilon_0.100000001490116,BBD,3,nov,2,48.01
