batch_id,index,sample+n,param_id,trial_id,stim_id
4,0,12,144,7,92
5,1,2,144,7,92
6,2,2,144,7,92
7,3,1,144,7,92
8,0,29,144,7,92
9,1,3,144,7,92
10,2,2,144,7,92
11,3,8,144,7,92
12,0,11,144,7,92
13,1,2,144,7,92
14,2,41,144,7,92
15,3,8,144,7,92
16,0,81,144,7,92
17,1,3,144,7,92
18,2,6,144,7,92
19,3,2,144,7,92
20,0,84,144,7,92
21,1,25,144,7,92
22,2,3,144,7,92
23,3,45,144,7,92
24,0,47,144,7,92
25,1,8,144,7,92
26,2,14,144,7,92
27,3,258,144,7,92
28,0,23,144,7,92
29,1,5,144,7,92
30,2,1,144,7,92
31,3,50,144,7,92
32,0,8,144,7,92
33,1,1,144,7,92
34,2,1,144,7,92
35,3,1,144,7,92
36,0,12,144,7,92
37,1,4,144,7,92
38,2,5,144,7,92
39,3,4,144,7,92
40,0,2,144,7,92
41,1,1,144,7,92
42,2,1,144,7,92
43,3,3,144,7,92
44,0,38,144,7,92
45,1,2,144,7,92
46,2,15,144,7,92
47,3,49,144,7,92
48,0,4,144,7,92
49,1,3,144,7,92
50,2,6,144,7,92
51,3,4,144,7,92
52,0,15,144,7,92
53,1,9,144,7,92
54,2,40,144,7,92
55,3,10,144,7,92
56,0,7,144,7,92
57,1,1,144,7,92
58,2,2,144,7,92
59,3,15,144,7,92
60,0,103,144,7,92
61,1,15,144,7,92
62,2,31,144,7,92
63,3,10,144,7,92
64,0,28,144,7,92
65,1,4,144,7,92
66,2,14,144,7,92
67,3,8,144,7,92
68,0,11,144,7,92
69,1,61,144,7,92
70,2,8,144,7,92
71,3,4,144,7,92
72,0,84,144,7,92
73,1,3,144,7,92
74,2,41,144,7,92
75,3,2,144,7,92
76,0,4,144,7,92
77,1,5,144,7,92
78,2,4,144,7,92
79,3,2,144,7,92
0,0,74,90,7,1773
1,1,9,90,7,1773
2,2,9,90,7,1773
3,3,12,90,7,1773
4,0,14,90,7,1773
5,1,71,90,7,1773
6,2,22,90,7,1773
7,3,46,90,7,1773
8,0,30,90,7,1773
9,1,32,90,7,1773
10,2,4,90,7,1773
11,3,64,90,7,1773
12,0,1,90,7,1773
13,1,102,90,7,1773
14,2,6,90,7,1773
15,3,88,90,7,1773
16,0,4,90,7,1773
17,1,1,90,7,1773
18,2,1,90,7,1773
19,3,5,90,7,1773
20,0,29,90,7,1773
21,1,7,90,7,1773
22,2,8,90,7,1773
23,3,2,90,7,1773
24,0,51,90,7,1773
25,1,15,90,7,1773
26,2,11,90,7,1773
27,3,3,90,7,1773
28,0,2,90,7,1773
29,1,12,90,7,1773
30,2,1,90,7,1773
31,3,3,90,7,1773
32,0,36,90,7,1773
33,1,4,90,7,1773
34,2,3,90,7,1773
35,3,86,90,7,1773
36,0,37,90,7,1773
37,1,19,90,7,1773
38,2,13,90,7,1773
39,3,23,90,7,1773
40,0,95,90,7,1773
41,1,3,90,7,1773
42,2,6,90,7,1773
43,3,14,90,7,1773
44,0,35,90,7,1773
45,1,33,90,7,1773
46,2,15,90,7,1773
47,3,45,90,7,1773
48,0,27,90,7,1773
49,1,18,90,7,1773
50,2,15,90,7,1773
51,3,55,90,7,1773
52,0,19,90,7,1773
53,1,12,90,7,1773
54,2,19,90,7,1773
55,3,36,90,7,1773
56,0,75,90,7,1773
57,1,7,90,7,1773
58,2,4,90,7,1773
59,3,1,90,7,1773
60,0,2,90,7,1773
61,1,23,90,7,1773
62,2,8,90,7,1773
63,3,84,90,7,1773
64,0,25,90,7,1773
65,1,71,90,7,1773
66,2,5,90,7,1773
67,3,49,90,7,1773
68,0,28,90,7,1773
69,1,15,90,7,1773
70,2,44,90,7,1773
71,3,71,90,7,1773
72,0,32,90,7,1773
73,1,73,90,7,1773
74,2,9,90,7,1773
75,3,5,90,7,1773
76,0,17,90,7,1773
77,1,4,90,7,1773
78,2,1,90,7,1773
79,3,11,90,7,1773
0,0,22,148,7,1765
1,1,2,148,7,1765
2,2,1,148,7,1765
3,3,3,148,7,1765
4,0,8,148,7,1765
5,1,6,148,7,1765
6,2,2,148,7,1765
7,3,2,148,7,1765
8,0,21,148,7,1765
9,1,22,148,7,1765
10,2,12,148,7,1765
11,3,14,148,7,1765
12,0,67,148,7,1765
13,1,23,148,7,1765
14,2,7,148,7,1765
15,3,1,148,7,1765
16,0,93,148,7,1765
17,1,21,148,7,1765
18,2,12,148,7,1765
19,3,91,148,7,1765
20,0,3,148,7,1765
21,1,1,148,7,1765
22,2,1,148,7,1765
23,3,1,148,7,1765
24,0,90,148,7,1765
25,1,9,148,7,1765
26,2,3,148,7,1765
27,3,77,148,7,1765
28,0,67,148,7,1765
29,1,69,148,7,1765
30,2,2,148,7,1765
31,3,16,148,7,1765
32,0,16,148,7,1765
33,1,45,148,7,1765
34,2,12,148,7,1765
35,3,8,148,7,1765
36,0,2,148,7,1765
37,1,11,148,7,1765
38,2,4,148,7,1765
39,3,5,148,7,1765
40,0,26,148,7,1765
41,1,34,148,7,1765
42,2,8,148,7,1765
43,3,3,148,7,1765
44,0,8,148,7,1765
45,1,9,148,7,1765
46,2,15,148,7,1765
47,3,12,148,7,1765
48,0,30,148,7,1765
49,1,9,148,7,1765
50,2,26,148,7,1765
51,3,41,148,7,1765
52,0,36,148,7,1765
53,1,21,148,7,1765
54,2,12,148,7,1765
55,3,24,148,7,1765
56,0,5,148,7,1765
57,1,1,148,7,1765
58,2,1,148,7,1765
59,3,1,148,7,1765
60,0,29,148,7,1765
61,1,4,148,7,1765
62,2,16,148,7,1765
63,3,139,148,7,1765
64,0,11,148,7,1765
65,1,16,148,7,1765
66,2,3,148,7,1765
67,3,38,148,7,1765
68,0,22,148,7,1765
69,1,3,148,7,1765
70,2,4,148,7,1765
71,3,26,148,7,1765
72,0,23,148,7,1765
73,1,20,148,7,1765
74,2,46,148,7,1765
75,3,46,148,7,1765
76,0,72,148,7,1765
77,1,5,148,7,1765
78,2,6,148,7,1765
79,3,10,148,7,1765
0,0,40,156,7,1042
1,1,14,156,7,1042
2,2,7,156,7,1042
3,3,13,156,7,1042
4,0,44,156,7,1042
5,1,5,156,7,1042
6,2,2,156,7,1042
7,3,3,156,7,1042
8,0,22,156,7,1042
9,1,2,156,7,1042
10,2,2,156,7,1042
11,3,7,156,7,1042
12,0,78,156,7,1042
13,1,12,156,7,1042
14,2,7,156,7,1042
15,3,193,156,7,1042
16,0,61,156,7,1042
17,1,6,156,7,1042
18,2,1,156,7,1042
19,3,4,156,7,1042
20,0,39,156,7,1042
21,1,7,156,7,1042
22,2,7,156,7,1042
23,3,58,156,7,1042
24,0,205,156,7,1042
25,1,22,156,7,1042
26,2,3,156,7,1042
27,3,5,156,7,1042
28,0,14,156,7,1042
29,1,5,156,7,1042
30,2,4,156,7,1042
31,3,3,156,7,1042
32,0,79,156,7,1042
33,1,39,156,7,1042
34,2,4,156,7,1042
35,3,118,156,7,1042
36,0,61,156,7,1042
37,1,1,156,7,1042
38,2,1,156,7,1042
39,3,2,156,7,1042
40,0,48,156,7,1042
41,1,11,156,7,1042
42,2,1,156,7,1042
43,3,8,156,7,1042
44,0,95,156,7,1042
45,1,11,156,7,1042
46,2,10,156,7,1042
47,3,10,156,7,1042
48,0,45,156,7,1042
49,1,2,156,7,1042
50,2,4,156,7,1042
51,3,11,156,7,1042
52,0,46,156,7,1042
53,1,6,156,7,1042
54,2,3,156,7,1042
55,3,3,156,7,1042
56,0,93,156,7,1042
57,1,22,156,7,1042
58,2,16,156,7,1042
59,3,10,156,7,1042
60,0,3,156,7,1042
61,1,4,156,7,1042
62,2,3,156,7,1042
63,3,3,156,7,1042
64,0,53,156,7,1042
65,1,8,156,7,1042
66,2,3,156,7,1042
67,3,73,156,7,1042
68,0,22,156,7,1042
69,1,24,156,7,1042
70,2,3,156,7,1042
71,3,3,156,7,1042
72,0,28,156,7,1042
73,1,18,156,7,1042
74,2,45,156,7,1042
75,3,67,156,7,1042
76,0,140,156,7,1042
77,1,12,156,7,1042
78,2,2,156,7,1042
79,3,1,156,7,1042
0,0,49,140,6,260
1,1,3,140,6,260
2,2,1,140,6,260
3,3,14,140,6,260
4,0,53,140,6,260
5,1,4,140,6,260
6,2,2,140,6,260
7,3,6,140,6,260
8,0,51,140,6,260
9,1,25,140,6,260
10,2,4,140,6,260
11,3,14,140,6,260
12,0,62,140,6,260
13,1,6,140,6,260
14,2,3,140,6,260
15,3,11,140,6,260
16,0,38,140,6,260
17,1,10,140,6,260
18,2,11,140,6,260
19,3,6,140,6,260
20,0,24,140,6,260
21,1,49,140,6,260
22,2,20,140,6,260
23,3,18,140,6,260
24,0,30,140,6,260
25,1,16,140,6,260
26,2,5,140,6,260
27,3,5,140,6,260
28,0,57,140,6,260
29,1,7,140,6,260
30,2,6,140,6,260
31,3,7,140,6,260
32,0,18,140,6,260
33,1,1,140,6,260
34,2,1,140,6,260
35,3,1,140,6,260
36,0,61,140,6,260
37,1,8,140,6,260
38,2,11,140,6,260
39,3,4,140,6,260
40,0,36,140,6,260
41,1,11,140,6,260
42,2,15,140,6,260
43,3,3,140,6,260
44,0,84,140,6,260
45,1,4,140,6,260
46,2,1,140,6,260
47,3,3,140,6,260
48,0,16,140,6,260
49,1,72,140,6,260
50,2,8,140,6,260
51,3,2,140,6,260
52,0,45,140,6,260
53,1,7,140,6,260
54,2,10,140,6,260
55,3,14,140,6,260
56,0,34,140,6,260
57,1,3,140,6,260
58,2,5,140,6,260
59,3,2,140,6,260
60,0,44,140,6,260
61,1,10,140,6,260
62,2,6,140,6,260
63,3,9,140,6,260
64,0,73,140,6,260
65,1,6,140,6,260
66,2,5,140,6,260
67,3,8,140,6,260
68,0,13,140,6,260
69,1,1,140,6,260
70,2,3,140,6,260
71,3,1,140,6,260
72,0,26,140,6,260
73,1,4,140,6,260
74,2,2,140,6,260
75,3,4,140,6,260
76,0,48,140,6,260
77,1,5,140,6,260
78,2,2,140,6,260
79,3,4,140,6,260
0,0,11,146,7,1533
1,1,12,146,7,1533
2,2,5,146,7,1533
3,3,178,146,7,1533
4,0,12,146,7,1533
5,1,8,146,7,1533
6,2,2,146,7,1533
7,3,3,146,7,1533
8,0,9,146,7,1533
9,1,21,146,7,1533
10,2,15,146,7,1533
11,3,4,146,7,1533
12,0,82,146,7,1533
13,1,29,146,7,1533
14,2,10,146,7,1533
15,3,124,146,7,1533
16,0,29,146,7,1533
17,1,19,146,7,1533
18,2,10,146,7,1533
19,3,31,146,7,1533
20,0,23,146,7,1533
21,1,36,146,7,1533
22,2,4,146,7,1533
23,3,17,146,7,1533
24,0,63,146,7,1533
25,1,10,146,7,1533
26,2,5,146,7,1533
27,3,118,146,7,1533
28,0,38,146,7,1533
29,1,27,146,7,1533
30,2,11,146,7,1533
31,3,125,146,7,1533
32,0,14,146,7,1533
33,1,35,146,7,1533
34,2,9,146,7,1533
35,3,19,146,7,1533
36,0,37,146,7,1533
37,1,30,146,7,1533
38,2,8,146,7,1533
39,3,36,146,7,1533
40,0,49,146,7,1533
41,1,15,146,7,1533
42,2,5,146,7,1533
43,3,52,146,7,1533
44,0,19,146,7,1533
45,1,15,146,7,1533
46,2,7,146,7,1533
47,3,1,146,7,1533
48,0,44,146,7,1533
49,1,2,146,7,1533
50,2,19,146,7,1533
51,3,31,146,7,1533
52,0,38,146,7,1533
53,1,7,146,7,1533
54,2,2,146,7,1533
55,3,40,146,7,1533
56,0,74,146,7,1533
57,1,9,146,7,1533
58,2,28,146,7,1533
59,3,66,146,7,1533
60,0,6,146,7,1533
61,1,3,146,7,1533
62,2,5,146,7,1533
63,3,2,146,7,1533
64,0,59,146,7,1533
65,1,11,146,7,1533
66,2,6,146,7,1533
67,3,64,146,7,1533
68,0,14,146,7,1533
69,1,4,146,7,1533
70,2,4,146,7,1533
71,3,1,146,7,1533
72,0,27,146,7,1533
73,1,3,146,7,1533
74,2,6,146,7,1533
75,3,28,146,7,1533
76,0,27,146,7,1533
77,1,9,146,7,1533
78,2,7,146,7,1533
79,3,4,146,7,1533
0,0,86,144,7,92
1,1,6,144,7,92
2,2,17,144,7,92
3,3,11,144,7,92
4,0,13,144,7,92
5,1,5,144,7,92
6,2,6,144,7,92
7,3,1,144,7,92
8,0,27,144,7,92
9,1,10,144,7,92
10,2,14,144,7,92
11,3,6,144,7,92
12,0,47,144,7,92
13,1,12,144,7,92
14,2,7,144,7,92
15,3,121,144,7,92
16,0,6,144,7,92
17,1,1,144,7,92
18,2,17,144,7,92
19,3,9,144,7,92
20,0,24,144,7,92
21,1,49,144,7,92
22,2,7,144,7,92
23,3,12,144,7,92
24,0,34,144,7,92
25,1,5,144,7,92
26,2,19,144,7,92
27,3,3,144,7,92
28,0,2,144,7,92
29,1,16,144,7,92
30,2,9,144,7,92
31,3,1,144,7,92
32,0,20,144,7,92
33,1,11,144,7,92
34,2,4,144,7,92
35,3,6,144,7,92
36,0,32,144,7,92
37,1,122,144,7,92
38,2,6,144,7,92
39,3,28,144,7,92
40,0,1,144,7,92
41,1,4,144,7,92
42,2,2,144,7,92
43,3,2,144,7,92
44,0,11,144,7,92
45,1,3,144,7,92
46,2,7,144,7,92
47,3,73,144,7,92
48,0,10,144,7,92
49,1,2,144,7,92
50,2,2,144,7,92
51,3,1,144,7,92
52,0,12,144,7,92
53,1,1,144,7,92
54,2,1,144,7,92
55,3,50,144,7,92
56,0,6,144,7,92
57,1,2,144,7,92
58,2,3,144,7,92
59,3,28,144,7,92
60,0,24,144,7,92
61,1,12,144,7,92
62,2,3,144,7,92
63,3,2,144,7,92
64,0,1,144,7,92
65,1,19,144,7,92
66,2,4,144,7,92
67,3,12,144,7,92
68,0,8,144,7,92
69,1,39,144,7,92
70,2,1,144,7,92
71,3,3,144,7,92
72,0,49,144,7,92
73,1,3,144,7,92
74,2,2,144,7,92
75,3,16,144,7,92
76,0,16,144,7,92
77,1,16,144,7,92
78,2,3,144,7,92
79,3,26,144,7,92
0,0,79,148,7,64
1,1,8,148,7,64
2,2,6,148,7,64
3,3,5,148,7,64
4,0,14,148,7,64
5,1,5,148,7,64
6,2,10,148,7,64
7,3,53,148,7,64
8,0,10,148,7,64
9,1,3,148,7,64
10,2,3,148,7,64
11,3,2,148,7,64
12,0,3,148,7,64
13,1,4,148,7,64
14,2,8,148,7,64
15,3,3,148,7,64
16,0,38,148,7,64
17,1,15,148,7,64
18,2,2,148,7,64
19,3,33,148,7,64
20,0,19,148,7,64
21,1,12,148,7,64
22,2,11,148,7,64
23,3,6,148,7,64
24,0,21,148,7,64
25,1,52,148,7,64
26,2,2,148,7,64
27,3,4,148,7,64
28,0,67,148,7,64
29,1,44,148,7,64
30,2,4,148,7,64
31,3,3,148,7,64
32,0,17,148,7,64
33,1,3,148,7,64
34,2,1,148,7,64
35,3,3,148,7,64
36,0,87,148,7,64
37,1,37,148,7,64
38,2,6,148,7,64
39,3,13,148,7,64
40,0,52,148,7,64
41,1,1,148,7,64
42,2,45,148,7,64
43,3,39,148,7,64
44,0,106,148,7,64
45,1,13,148,7,64
46,2,14,148,7,64
47,3,65,148,7,64
48,0,95,148,7,64
49,1,11,148,7,64
50,2,32,148,7,64
51,3,3,148,7,64
52,0,16,148,7,64
53,1,5,148,7,64
54,2,2,148,7,64
55,3,2,148,7,64
56,0,27,148,7,64
57,1,4,148,7,64
58,2,3,148,7,64
59,3,22,148,7,64
60,0,10,148,7,64
61,1,1,148,7,64
62,2,1,148,7,64
63,3,2,148,7,64
64,0,68,148,7,64
65,1,5,148,7,64
66,2,4,148,7,64
67,3,11,148,7,64
68,0,80,148,7,64
69,1,29,148,7,64
70,2,9,148,7,64
71,3,60,148,7,64
72,0,49,148,7,64
73,1,6,148,7,64
74,2,9,148,7,64
75,3,3,148,7,64
76,0,12,148,7,64
77,1,6,148,7,64
78,2,13,148,7,64
79,3,10,148,7,64
0,0,27,90,7,1773
1,1,20,90,7,1773
2,2,9,90,7,1773
3,3,10,90,7,1773
4,0,13,90,7,1773
5,1,13,90,7,1773
6,2,9,90,7,1773
7,3,12,90,7,1773
8,0,13,90,7,1773
9,1,23,90,7,1773
10,2,57,90,7,1773
11,3,12,90,7,1773
12,0,67,90,7,1773
13,1,2,90,7,1773
14,2,1,90,7,1773
15,3,1,90,7,1773
16,0,26,90,7,1773
17,1,5,90,7,1773
18,2,47,90,7,1773
19,3,1,90,7,1773
20,0,38,90,7,1773
21,1,2,90,7,1773
22,2,1,90,7,1773
23,3,1,90,7,1773
24,0,85,90,7,1773
25,1,3,90,7,1773
26,2,2,90,7,1773
27,3,4,90,7,1773
28,0,59,90,7,1773
29,1,40,90,7,1773
30,2,20,90,7,1773
31,3,241,90,7,1773
32,0,75,90,7,1773
33,1,3,90,7,1773
34,2,3,90,7,1773
35,3,59,90,7,1773
36,0,2,90,7,1773
37,1,1,90,7,1773
38,2,6,90,7,1773
39,3,6,90,7,1773
40,0,19,90,7,1773
41,1,1,90,7,1773
42,2,1,90,7,1773
43,3,5,90,7,1773
44,0,11,90,7,1773
45,1,1,90,7,1773
46,2,1,90,7,1773
47,3,6,90,7,1773
48,0,16,90,7,1773
49,1,1,90,7,1773
50,2,2,90,7,1773
51,3,3,90,7,1773
52,0,123,90,7,1773
53,1,2,90,7,1773
54,2,1,90,7,1773
55,3,88,90,7,1773
56,0,3,90,7,1773
57,1,1,90,7,1773
58,2,1,90,7,1773
59,3,1,90,7,1773
60,0,35,90,7,1773
61,1,1,90,7,1773
62,2,1,90,7,1773
63,3,5,90,7,1773
64,0,4,90,7,1773
65,1,1,90,7,1773
66,2,1,90,7,1773
67,3,1,90,7,1773
68,0,151,90,7,1773
69,1,6,90,7,1773
70,2,6,90,7,1773
71,3,47,90,7,1773
72,0,1,90,7,1773
73,1,2,90,7,1773
74,2,16,90,7,1773
75,3,115,90,7,1773
76,0,26,90,7,1773
77,1,15,90,7,1773
78,2,3,90,7,1773
79,3,23,90,7,1773
0,0,22,156,7,1042
1,1,2,156,7,1042
2,2,3,156,7,1042
3,3,25,156,7,1042
4,0,48,156,7,1042
5,1,2,156,7,1042
6,2,3,156,7,1042
7,3,17,156,7,1042
8,0,74,156,7,1042
9,1,3,156,7,1042
10,2,3,156,7,1042
11,3,4,156,7,1042
12,0,35,156,7,1042
13,1,5,156,7,1042
14,2,2,156,7,1042
15,3,4,156,7,1042
16,0,26,156,7,1042
17,1,8,156,7,1042
18,2,6,156,7,1042
19,3,3,156,7,1042
20,0,7,156,7,1042
21,1,14,156,7,1042
22,2,9,156,7,1042
23,3,13,156,7,1042
24,0,2,156,7,1042
25,1,1,156,7,1042
26,2,26,156,7,1042
27,3,15,156,7,1042
28,0,72,156,7,1042
29,1,79,156,7,1042
30,2,8,156,7,1042
31,3,10,156,7,1042
32,0,20,156,7,1042
33,1,3,156,7,1042
34,2,6,156,7,1042
35,3,14,156,7,1042
36,0,88,156,7,1042
37,1,20,156,7,1042
38,2,3,156,7,1042
39,3,4,156,7,1042
40,0,38,156,7,1042
41,1,9,156,7,1042
42,2,7,156,7,1042
43,3,4,156,7,1042
44,0,30,156,7,1042
45,1,35,156,7,1042
46,2,17,156,7,1042
47,3,6,156,7,1042
48,0,37,156,7,1042
49,1,9,156,7,1042
50,2,9,156,7,1042
51,3,4,156,7,1042
52,0,81,156,7,1042
53,1,69,156,7,1042
54,2,30,156,7,1042
55,3,57,156,7,1042
56,0,5,156,7,1042
57,1,6,156,7,1042
58,2,3,156,7,1042
59,3,11,156,7,1042
60,0,3,156,7,1042
61,1,15,156,7,1042
62,2,3,156,7,1042
63,3,15,156,7,1042
64,0,1,156,7,1042
65,1,1,156,7,1042
66,2,53,156,7,1042
67,3,8,156,7,1042
68,0,20,156,7,1042
69,1,4,156,7,1042
70,2,20,156,7,1042
71,3,28,156,7,1042
72,0,93,156,7,1042
73,1,9,156,7,1042
74,2,22,156,7,1042
75,3,3,156,7,1042
76,0,27,156,7,1042
77,1,9,156,7,1042
78,2,9,156,7,1042
79,3,18,156,7,1042
0,0,59,144,7,1011
1,1,19,144,7,1011
2,2,5,144,7,1011
3,3,65,144,7,1011
4,0,31,144,7,1011
5,1,22,144,7,1011
6,2,10,144,7,1011
7,3,4,144,7,1011
8,0,69,144,7,1011
9,1,4,144,7,1011
10,2,32,144,7,1011
11,3,44,144,7,1011
12,0,13,144,7,1011
13,1,3,144,7,1011
14,2,12,144,7,1011
15,3,3,144,7,1011
16,0,33,144,7,1011
17,1,14,144,7,1011
18,2,19,144,7,1011
19,3,10,144,7,1011
20,0,14,144,7,1011
21,1,9,144,7,1011
22,2,13,144,7,1011
23,3,3,144,7,1011
24,0,14,144,7,1011
25,1,1,144,7,1011
26,2,9,144,7,1011
27,3,3,144,7,1011
28,0,11,144,7,1011
29,1,34,144,7,1011
30,2,4,144,7,1011
31,3,5,144,7,1011
32,0,20,144,7,1011
33,1,17,144,7,1011
34,2,10,144,7,1011
35,3,1,144,7,1011
36,0,4,144,7,1011
37,1,4,144,7,1011
38,2,4,144,7,1011
39,3,3,144,7,1011
40,0,86,144,7,1011
41,1,14,144,7,1011
42,2,7,144,7,1011
43,3,2,144,7,1011
44,0,28,144,7,1011
45,1,17,144,7,1011
46,2,8,144,7,1011
47,3,2,144,7,1011
48,0,85,144,7,1011
49,1,14,144,7,1011
50,2,14,144,7,1011
51,3,8,144,7,1011
52,0,35,144,7,1011
53,1,5,144,7,1011
54,2,3,144,7,1011
55,3,11,144,7,1011
56,0,38,144,7,1011
57,1,1,144,7,1011
58,2,19,144,7,1011
59,3,2,144,7,1011
60,0,5,144,7,1011
61,1,40,144,7,1011
62,2,64,144,7,1011
63,3,4,144,7,1011
64,0,8,144,7,1011
65,1,38,144,7,1011
66,2,11,144,7,1011
67,3,4,144,7,1011
68,0,44,144,7,1011
69,1,42,144,7,1011
70,2,11,144,7,1011
71,3,7,144,7,1011
72,0,39,144,7,1011
73,1,6,144,7,1011
74,2,10,144,7,1011
75,3,43,144,7,1011
76,0,7,144,7,1011
77,1,6,144,7,1011
78,2,6,144,7,1011
79,3,4,144,7,1011
0,0,36,140,6,1430
1,1,18,140,6,1430
2,2,7,140,6,1430
3,3,10,140,6,1430
4,0,67,140,6,1430
5,1,17,140,6,1430
6,2,15,140,6,1430
7,3,5,140,6,1430
8,0,62,140,6,1430
9,1,4,140,6,1430
10,2,20,140,6,1430
11,3,17,140,6,1430
12,0,38,140,6,1430
13,1,18,140,6,1430
14,2,14,140,6,1430
15,3,10,140,6,1430
16,0,59,140,6,1430
17,1,2,140,6,1430
18,2,11,140,6,1430
19,3,5,140,6,1430
20,0,27,140,6,1430
21,1,3,140,6,1430
22,2,2,140,6,1430
23,3,2,140,6,1430
24,0,56,140,6,1430
25,1,18,140,6,1430
26,2,58,140,6,1430
27,3,3,140,6,1430
28,0,52,140,6,1430
29,1,5,140,6,1430
30,2,4,140,6,1430
31,3,26,140,6,1430
32,0,46,140,6,1430
33,1,6,140,6,1430
34,2,1,140,6,1430
35,3,1,140,6,1430
36,0,47,140,6,1430
37,1,34,140,6,1430
38,2,15,140,6,1430
39,3,1,140,6,1430
40,0,32,140,6,1430
41,1,66,140,6,1430
42,2,20,140,6,1430
43,3,8,140,6,1430
44,0,46,140,6,1430
45,1,7,140,6,1430
46,2,4,140,6,1430
47,3,4,140,6,1430
48,0,73,140,6,1430
49,1,8,140,6,1430
50,2,3,140,6,1430
51,3,5,140,6,1430
52,0,36,140,6,1430
53,1,45,140,6,1430
54,2,2,140,6,1430
55,3,5,140,6,1430
56,0,29,140,6,1430
57,1,14,140,6,1430
58,2,9,140,6,1430
59,3,11,140,6,1430
60,0,54,140,6,1430
61,1,9,140,6,1430
62,2,12,140,6,1430
63,3,12,140,6,1430
64,0,51,140,6,1430
65,1,14,140,6,1430
66,2,10,140,6,1430
67,3,3,140,6,1430
68,0,56,140,6,1430
69,1,2,140,6,1430
70,2,5,140,6,1430
71,3,1,140,6,1430
72,0,104,140,6,1430
73,1,4,140,6,1430
74,2,4,140,6,1430
75,3,5,140,6,1430
76,0,24,140,6,1430
77,1,11,140,6,1430
78,2,17,140,6,1430
79,3,15,140,6,1430
0,0,23,148,7,64
1,1,31,148,7,64
2,2,14,148,7,64
3,3,69,148,7,64
4,0,22,148,7,64
5,1,16,148,7,64
6,2,18,148,7,64
7,3,84,148,7,64
8,0,15,148,7,64
9,1,9,148,7,64
10,2,1,148,7,64
11,3,14,148,7,64
12,0,9,148,7,64
13,1,25,148,7,64
14,2,12,148,7,64
15,3,7,148,7,64
16,0,20,148,7,64
17,1,7,148,7,64
18,2,13,148,7,64
19,3,11,148,7,64
20,0,16,148,7,64
21,1,8,148,7,64
22,2,3,148,7,64
23,3,2,148,7,64
24,0,35,148,7,64
25,1,20,148,7,64
26,2,15,148,7,64
27,3,13,148,7,64
28,0,78,148,7,64
29,1,21,148,7,64
30,2,7,148,7,64
31,3,19,148,7,64
32,0,40,148,7,64
33,1,1,148,7,64
34,2,3,148,7,64
35,3,15,148,7,64
36,0,1,148,7,64
37,1,11,148,7,64
38,2,39,148,7,64
39,3,33,148,7,64
40,0,19,148,7,64
41,1,6,148,7,64
42,2,1,148,7,64
43,3,30,148,7,64
44,0,56,148,7,64
45,1,6,148,7,64
46,2,5,148,7,64
47,3,15,148,7,64
48,0,38,148,7,64
49,1,37,148,7,64
50,2,14,148,7,64
51,3,45,148,7,64
52,0,45,148,7,64
53,1,42,148,7,64
54,2,14,148,7,64
55,3,1,148,7,64
56,0,30,148,7,64
57,1,4,148,7,64
58,2,2,148,7,64
59,3,71,148,7,64
60,0,7,148,7,64
61,1,40,148,7,64
62,2,8,148,7,64
63,3,18,148,7,64
64,0,46,148,7,64
65,1,32,148,7,64
66,2,1,148,7,64
67,3,23,148,7,64
68,0,60,148,7,64
69,1,15,148,7,64
70,2,28,148,7,64
71,3,2,148,7,64
72,0,27,148,7,64
73,1,4,148,7,64
74,2,2,148,7,64
75,3,1,148,7,64
76,0,4,148,7,64
77,1,6,148,7,64
78,2,14,148,7,64
79,3,2,148,7,64
0,0,1,90,7,866
1,1,7,90,7,866
2,2,1,90,7,866
3,3,14,90,7,866
4,0,63,90,7,866
5,1,16,90,7,866
6,2,2,90,7,866
7,3,5,90,7,866
8,0,1,90,7,866
9,1,12,90,7,866
10,2,1,90,7,866
11,3,2,90,7,866
12,0,99,90,7,866
13,1,14,90,7,866
14,2,17,90,7,866
15,3,12,90,7,866
16,0,44,90,7,866
17,1,4,90,7,866
18,2,4,90,7,866
19,3,11,90,7,866
20,0,15,90,7,866
21,1,3,90,7,866
22,2,2,90,7,866
23,3,14,90,7,866
24,0,2,90,7,866
25,1,1,90,7,866
26,2,1,90,7,866
27,3,2,90,7,866
28,0,49,90,7,866
29,1,5,90,7,866
30,2,4,90,7,866
31,3,35,90,7,866
32,0,1,90,7,866
33,1,1,90,7,866
34,2,1,90,7,866
35,3,1,90,7,866
36,0,18,90,7,866
37,1,3,90,7,866
38,2,50,90,7,866
39,3,21,90,7,866
40,0,57,90,7,866
41,1,40,90,7,866
42,2,75,90,7,866
43,3,52,90,7,866
44,0,9,90,7,866
45,1,1,90,7,866
46,2,1,90,7,866
47,3,11,90,7,866
48,0,74,90,7,866
49,1,22,90,7,866
50,2,9,90,7,866
51,3,8,90,7,866
52,0,160,90,7,866
53,1,11,90,7,866
54,2,4,90,7,866
55,3,2,90,7,866
56,0,42,90,7,866
57,1,18,90,7,866
58,2,5,90,7,866
59,3,8,90,7,866
60,0,27,90,7,866
61,1,19,90,7,866
62,2,3,90,7,866
63,3,12,90,7,866
64,0,21,90,7,866
65,1,4,90,7,866
66,2,2,90,7,866
67,3,2,90,7,866
68,0,2,90,7,866
69,1,1,90,7,866
70,2,4,90,7,866
71,3,118,90,7,866
72,0,26,90,7,866
73,1,7,90,7,866
74,2,5,90,7,866
